"GEO_ID","NAME","B19013_001E","B19013_001EA","B19013_001M","B19013_001MA",
"8600000US02125","ZCTA5 02125","60862","null","7336","null",
"8600000US02126","ZCTA5 02126","55126","null","6909","null",
"8600000US02127","ZCTA5 02127","122599","null","7879","null",
"8600000US02128","ZCTA5 02128","63378","null","4325","null",
"8600000US02129","ZCTA5 02129","131064","null","9096","null",
"8600000US02130","ZCTA5 02130","102088","null","4162","null",
"8600000US02131","ZCTA5 02131","87083","null","6309","null",
"8600000US02132","ZCTA5 02132","117083","null","13863","null",
"8600000US02134","ZCTA5 02134","66095","null","5497","null",
"8600000US02135","ZCTA5 02135","83383","null","4776","null",
"8600000US02136","ZCTA5 02136","76704","null","7152","null",
"8600000US02138","ZCTA5 02138","104641","null","8431","null",
"8600000US02139","ZCTA5 02139","108832","null","7045","null",
"8600000US02140","ZCTA5 02140","114256","null","11115","null",
"8600000US02141","ZCTA5 02141","87739","null","5407","null",
"8600000US02142","ZCTA5 02142","134575","null","27843","null",
"8600000US02143","ZCTA5 02143","105193","null","10362","null",
"8600000US02144","ZCTA5 02144","111549","null","12452","null",
"8600000US02145","ZCTA5 02145","90491","null","8219","null",
"8600000US02148","ZCTA5 02148","73399","null","4011","null",
"8600000US02149","ZCTA5 02149","70627","null","5905","null",
"8600000US02150","ZCTA5 02150","60305","null","3580","null",
"8600000US02151","ZCTA5 02151","68199","null","6473","null",
"8600000US02152","ZCTA5 02152","76996","null","4740","null",
"8600000US02155","ZCTA5 02155","101266","null","5026","null",
"8600000US02163","ZCTA5 02163","57989","null","19891","null",
"8600000US02169","ZCTA5 02169","76636","null","4981","null",
"8600000US02170","ZCTA5 02170","85821","null","5756","null",
"8600000US02171","ZCTA5 02171","85586","null","8987","null",
"8600000US02176","ZCTA5 02176","114604","null","15722","null",
"8600000US02180","ZCTA5 02180","103104","null","10275","null",
"8600000US02184","ZCTA5 02184","101544","null","5251","null",
"8600000US02186","ZCTA5 02186","141050","null","12694","null",
"8600000US02188","ZCTA5 02188","93160","null","13177","null",
"8600000US02189","ZCTA5 02189","75152","null","9934","null",
"8600000US02190","ZCTA5 02190","87424","null","15040","null",
"8600000US02191","ZCTA5 02191","89234","null","6378","null",
"8600000US02199","ZCTA5 02199","106250","null","89655","null",
"8600000US02203","ZCTA5 02203","-","-","**","**",
"8600000US02210","ZCTA5 02210","170920","null","22787","null",
"8600000US02215","ZCTA5 02215","55468","null","9372","null",
"8600000US02301","ZCTA5 02301","57977","null","3913","null",
"8600000US02302","ZCTA5 02302","70986","null","6956","null",
"8600000US02322","ZCTA5 02322","97353","null","29016","null",
"8600000US02324","ZCTA5 02324","100747","null","8413","null",
"8600000US02330","ZCTA5 02330","61374","null","5873","null",
"8600000US02332","ZCTA5 02332","126889","null","15035","null",
"8600000US02333","ZCTA5 02333","102669","null","14869","null",
"8600000US02338","ZCTA5 02338","97844","null","10280","null",
"8600000US02339","ZCTA5 02339","133922","null","13959","null",
"8600000US02341","ZCTA5 02341","100455","null","10398","null",
"8600000US02343","ZCTA5 02343","79718","null","11321","null",
"8600000US02346","ZCTA5 02346","77455","null","5701","null",
"8600000US02347","ZCTA5 02347","109297","null","8882","null",
"8600000US02351","ZCTA5 02351","106001","null","4150","null",
"8600000US02356","ZCTA5 02356","114177","null","14891","null",
"8600000US02357","ZCTA5 02357","-","-","**","**",
"8600000US02359","ZCTA5 02359","119827","null","15933","null",
"8600000US02360","ZCTA5 02360","92757","null","3703","null",
"8600000US02364","ZCTA5 02364","95197","null","16212","null",
"8600000US02366","ZCTA5 02366","-","-","**","**",
"8600000US02367","ZCTA5 02367","107734","null","17601","null",
"8600000US02368","ZCTA5 02368","87803","null","6110","null",
"8600000US02370","ZCTA5 02370","80783","null","10420","null",
"8600000US02375","ZCTA5 02375","102161","null","6803","null",
"8600000US02379","ZCTA5 02379","105377","null","11281","null",
"8600000US02382","ZCTA5 02382","88932","null","6814","null",
"8600000US02420","ZCTA5 02420","198110","null","21962","null",
"8600000US02421","ZCTA5 02421","180943","null","11711","null",
"8600000US02445","ZCTA5 02445","126094","null","16496","null",
"8600000US02446","ZCTA5 02446","99383","null","7672","null",
"8600000US02451","ZCTA5 02451","105536","null","13021","null",
"8600000US02452","ZCTA5 02452","99747","null","18709","null",
"8600000US02453","ZCTA5 02453","87922","null","5548","null",
"8600000US02457","ZCTA5 02457","-","-","**","**",
"8600000US02458","ZCTA5 02458","120385","null","17689","null",
"8600000US02459","ZCTA5 02459","189589","null","10321","null",
"8600000US02460","ZCTA5 02460","126185","null","11637","null",
"8600000US02461","ZCTA5 02461","171855","null","25489","null",
"8600000US02462","ZCTA5 02462","97344","null","44288","null",
"8600000US02464","ZCTA5 02464","123098","null","17260","null",
"8600000US02465","ZCTA5 02465","157449","null","14863","null",
"8600000US02466","ZCTA5 02466","118333","null","21267","null",
"8600000US02467","ZCTA5 02467","150223","null","14990","null",
"8600000US02468","ZCTA5 02468","250,000+","250,000+","***","***",
"8600000US02472","ZCTA5 02472","100399","null","8812","null",
"8600000US02474","ZCTA5 02474","115000","null","7316","null",
"8600000US02476","ZCTA5 02476","113978","null","10126","null",
"8600000US02478","ZCTA5 02478","140091","null","9129","null",
"8600000US02481","ZCTA5 02481","227898","null","26566","null",
"8600000US02482","ZCTA5 02482","201548","null","23334","null",
"8600000US02492","ZCTA5 02492","184688","null","15164","null",
"8600000US02493","ZCTA5 02493","206250","null","42576","null",
"8600000US02494","ZCTA5 02494","139770","null","47522","null",
"8600000US02532","ZCTA5 02532","73529","null","4966","null",
"8600000US02534","ZCTA5 02534","141023","null","114105","null",
"8600000US02535","ZCTA5 02535","98354","null","15050","null",
"8600000US02536","ZCTA5 02536","72634","null","7205","null",
"8600000US02537","ZCTA5 02537","114737","null","19950","null",
"8600000US02538","ZCTA5 02538","80515","null","21828","null",
"8600000US02539","ZCTA5 02539","78419","null","26306","null",
"8600000US02540","ZCTA5 02540","75809","null","12295","null",
"8600000US02542","ZCTA5 02542","53108","null","20167","null",
"8600000US02543","ZCTA5 02543","82857","null","40072","null",
"8600000US02553","ZCTA5 02553","-","-","**","**",
"8600000US02554","ZCTA5 02554","112241","null","11763","null",
"8600000US02556","ZCTA5 02556","100543","null","21627","null",
"8600000US02557","ZCTA5 02557","90313","null","10261","null",
"8600000US02558","ZCTA5 02558","44767","null","22101","null",
"8600000US02559","ZCTA5 02559","73011","null","16210","null",
"8600000US02561","ZCTA5 02561","146875","null","82411","null",
"8600000US02562","ZCTA5 02562","104917","null","20318","null",
"8600000US02563","ZCTA5 02563","98497","null","7978","null",
"8600000US02564","ZCTA5 02564","112841","null","72972","null",
"8600000US02568","ZCTA5 02568","52711","null","6946","null",
"8600000US02571","ZCTA5 02571","72100","null","15450","null",
"8600000US02575","ZCTA5 02575","98843","null","21342","null",
"8600000US02576","ZCTA5 02576","64267","null","8877","null",
"8600000US02584","ZCTA5 02584","-","-","**","**",
"8600000US02601","ZCTA5 02601","56646","null","9079","null",
"8600000US02630","ZCTA5 02630","115833","null","14840","null",
"8600000US02631","ZCTA5 02631","82814","null","8714","null",
"8600000US02632","ZCTA5 02632","98852","null","18316","null",
"8600000US02633","ZCTA5 02633","81696","null","16781","null",
"8600000US02635","ZCTA5 02635","64112","null","4769","null",
"8600000US02637","ZCTA5 02637","191477","null","137620","null",
"8600000US02638","ZCTA5 02638","86968","null","13570","null",
"8600000US02639","ZCTA5 02639","47197","null","5286","null",
"8600000US02641","ZCTA5 02641","-","-","**","**",
"8600000US02642","ZCTA5 02642","66996","null","14127","null",
"8600000US02643","ZCTA5 02643","-","-","**","**",
"8600000US02644","ZCTA5 02644","89236","null","23291","null",
"8600000US02645","ZCTA5 02645","78823","null","8332","null",
"8600000US02646","ZCTA5 02646","70000","null","17370","null",
"8600000US02647","ZCTA5 02647","82900","null","31752","null",
"8600000US02648","ZCTA5 02648","105721","null","15752","null",
"8600000US02649","ZCTA5 02649","78309","null","9845","null",
"8600000US02650","ZCTA5 02650","82212","null","30351","null",
"8600000US02651","ZCTA5 02651","-","-","**","**",
"8600000US02652","ZCTA5 02652","75049","null","43147","null",
"8600000US02653","ZCTA5 02653","77318","null","11402","null",
"8600000US02655","ZCTA5 02655","88816","null","11496","null",
"8600000US02657","ZCTA5 02657","71495","null","10373","null",
"8600000US02659","ZCTA5 02659","54167","null","26057","null",
"8600000US02660","ZCTA5 02660","65093","null","9897","null",
"8600000US02663","ZCTA5 02663","-","-","**","**",
"8600000US02664","ZCTA5 02664","66283","null","6076","null",
"8600000US02666","ZCTA5 02666","67928","null","65978","null",
"8600000US02667","ZCTA5 02667","82696","null","14722","null",
"8600000US02668","ZCTA5 02668","96165","null","6778","null",
"8600000US02669","ZCTA5 02669","-","-","**","**",
"8600000US02670","ZCTA5 02670","77500","null","24519","null",
"8600000US02671","ZCTA5 02671","78266","null","21422","null",
"8600000US02672","ZCTA5 02672","-","-","**","**",
"8600000US02673","ZCTA5 02673","65922","null","9371","null",
"8600000US02675","ZCTA5 02675","84404","null","6946","null",
"8600000US02702","ZCTA5 02702","100268","null","28782","null",
"8600000US02703","ZCTA5 02703","77107","null","5204","null",
"8600000US02713","ZCTA5 02713","69167","null","49455","null",
"8600000US02715","ZCTA5 02715","100596","null","26679","null",
"8600000US02717","ZCTA5 02717","105240","null","22252","null",
"8600000US02718","ZCTA5 02718","89385","null","9100","null",
"8600000US02719","ZCTA5 02719","75645","null","11625","null",
"8600000US02720","ZCTA5 02720","52753","null","2905","null",
"8600000US02721","ZCTA5 02721","42973","null","2887","null",
"8600000US02723","ZCTA5 02723","44525","null","9132","null",
"8600000US02724","ZCTA5 02724","40888","null","6041","null",
"8600000US02725","ZCTA5 02725","98459","null","13258","null",
"8600000US02726","ZCTA5 02726","88587","null","6938","null",
"8600000US02738","ZCTA5 02738","85636","null","13476","null",
"8600000US02739","ZCTA5 02739","90747","null","16561","null",
"8600000US02740","ZCTA5 02740","47514","null","4195","null",
"8600000US02743","ZCTA5 02743","74035","null","5756","null",
"8600000US02744","ZCTA5 02744","45628","null","3434","null",
"8600000US02745","ZCTA5 02745","62280","null","8300","null",
"8600000US02746","ZCTA5 02746","35915","null","3586","null",
"8600000US02747","ZCTA5 02747","83459","null","6319","null",
"8600000US02748","ZCTA5 02748","89883","null","12099","null",
"8600000US02760","ZCTA5 02760","91592","null","4801","null",
"8600000US02762","ZCTA5 02762","93388","null","7426","null",
"8600000US02763","ZCTA5 02763","93986","null","21757","null",
"8600000US02764","ZCTA5 02764","94844","null","31427","null",
"8600000US02766","ZCTA5 02766","108435","null","9067","null",
"8600000US02767","ZCTA5 02767","107297","null","11872","null",
"8600000US02769","ZCTA5 02769","118470","null","15843","null",
"8600000US02770","ZCTA5 02770","106327","null","11371","null",
"8600000US02771","ZCTA5 02771","94611","null","7821","null",
"8600000US02777","ZCTA5 02777","95945","null","8488","null",
"8600000US02779","ZCTA5 02779","106515","null","9713","null",
"8600000US02780","ZCTA5 02780","59663","null","4284","null",
"8600000US02790","ZCTA5 02790","76134","null","6161","null",
"8600000US02791","ZCTA5 02791","68750","null","45662","null",
"8600000US02802","ZCTA5 02802","103750","null","50673","null",
"8600000US02804","ZCTA5 02804","110048","null","14633","null",
"8600000US02806","ZCTA5 02806","125187","null","7086","null",
"8600000US02807","ZCTA5 02807","72500","null","27887","null",
"8600000US02808","ZCTA5 02808","74359","null","11519","null",
"8600000US02809","ZCTA5 02809","73992","null","2329","null",
"8600000US02812","ZCTA5 02812","122059","null","32084","null",
"8600000US02813","ZCTA5 02813","80327","null","7282","null",
"8600000US02814","ZCTA5 02814","89795","null","16882","null",
"8600000US02815","ZCTA5 02815","176912","null","132487","null",
"8600000US02816","ZCTA5 02816","84533","null","5652","null",
"8600000US02817","ZCTA5 02817","120484","null","29068","null",
"8600000US02818","ZCTA5 02818","106888","null","7739","null",
"8600000US02822","ZCTA5 02822","79242","null","20902","null",
"8600000US02825","ZCTA5 02825","96787","null","8179","null",
"8600000US02826","ZCTA5 02826","92083","null","54536","null",
"8600000US02827","ZCTA5 02827","85214","null","7649","null",
"8600000US02828","ZCTA5 02828","87409","null","5826","null",
"8600000US02830","ZCTA5 02830","100264","null","18870","null",
"8600000US02831","ZCTA5 02831","111462","null","8765","null",
"8600000US02832","ZCTA5 02832","84935","null","13611","null",
"8600000US02833","ZCTA5 02833","89077","null","40739","null",
"8600000US02835","ZCTA5 02835","119375","null","16685","null",
"8600000US02836","ZCTA5 02836","85978","null","55547","null",
"8600000US02837","ZCTA5 02837","105750","null","32535","null",
"8600000US02838","ZCTA5 02838","60313","null","10547","null",
"8600000US02839","ZCTA5 02839","70755","null","21580","null",
"8600000US02840","ZCTA5 02840","67944","null","4999","null",
"8600000US02841","ZCTA5 02841","-","-","**","**",
"8600000US02842","ZCTA5 02842","81499","null","4080","null",
"8600000US02852","ZCTA5 02852","88193","null","6598","null",
"8600000US02857","ZCTA5 02857","90563","null","17399","null",
"8600000US02858","ZCTA5 02858","91625","null","62483","null",
"8600000US02859","ZCTA5 02859","96308","null","16132","null",
"8600000US02860","ZCTA5 02860","46577","null","2879","null",
"8600000US02861","ZCTA5 02861","68700","null","3773","null",
"8600000US02863","ZCTA5 02863","34689","null","2947","null",
"8600000US02864","ZCTA5 02864","97296","null","8097","null",
"8600000US02865","ZCTA5 02865","97111","null","6090","null",
"8600000US02871","ZCTA5 02871","100019","null","13743","null",
"8600000US02872","ZCTA5 02872","41985","null","39635","null",
"8600000US02873","ZCTA5 02873","146250","null","4730","null",
"8600000US02874","ZCTA5 02874","127563","null","16092","null",
"8600000US02875","ZCTA5 02875","107434","null","90007","null",
"8600000US02876","ZCTA5 02876","-","-","**","**",
"8600000US02878","ZCTA5 02878","83710","null","4956","null",
"8600000US02879","ZCTA5 02879","93262","null","7142","null",
"8600000US02881","ZCTA5 02881","101311","null","9867","null",
"8600000US02882","ZCTA5 02882","79630","null","8978","null",
"8600000US02885","ZCTA5 02885","64182","null","6695","null",
"8600000US02886","ZCTA5 02886","71887","null","3465","null",
"8600000US02888","ZCTA5 02888","74282","null","11355","null",
"8600000US02889","ZCTA5 02889","75622","null","4672","null",
"8600000US02891","ZCTA5 02891","78007","null","5725","null",
"8600000US02892","ZCTA5 02892","111250","null","19866","null",
